uid,method,smiles,warhead_atom,iptm,ligand_iptm,confidence_score,complex_pde,protein_iptm,n_lig_atoms,mpae_min,mpae_5pct,d_SG,burgi_dunitz_dev,geom_ok,n_h_bonds,n_vdw_contacts,pocket_occupancy_pct,valid,mw,logp,qed,has_acryl,tc_mol1
P5-1v2_base_0158,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)C4CC(=O)N(c5cn(C(C)C)cn5)C4)cn3)c2C1,C38,0.9553921818733215,0.9553921818733215,0.8236574530601501,1.1220002174377441,0.0,37,0.7485796809196472,1.6021697521209717,1.5754507482304843,34.034736856554304,True,4,26,86.48648648648648,True,501.5470000000003,2.6343000000000005,0.518360775491096,True,0.5058823529411764
P5-1v2_base_0160,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(-c4ccc(C)cn4)nn3)c2C1,C26,0.9313739538192749,0.9313739538192749,0.8109437823295593,1.258775234222412,0.0,28,1.3948659896850586,2.192364454269409,1.9037602261051692,51.61557817478749,True,4,20,96.42857142857143,True,374.4040000000001,2.25122,0.7072401074188961,True,0.5540540540540541
P5-1v2_base_0161,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H](C)C(C)C)cn3)c2C1,C30,0.9750328063964844,0.9750328063964844,0.8530570864677429,1.150354027748108,0.0,26,0.7532116770744324,1.4249025583267212,1.2661012413310397,50.286029473920365,True,4,20,100.0,True,352.4380000000001,3.380600000000002,0.8390036205276307,True,0.6417910447761194
P5-1v2_base_0162,P5-1v2_base,C=CC(=O)Nc1cccc(C(=O)Nc2cn(C(C)C)cn2)c1,C24,0.9716152548789978,0.9716152548789978,0.8318573236465454,1.233605980873108,0.0,22,0.7072851061820984,1.3874733448028564,1.4055815882046834,29.857199392254273,True,3,16,100.0,True,298.346,2.8408000000000007,0.8333393938870753,True,0.32051282051282054
P5-1v2_base_0163,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccn(C(C)(C)C)c3)c2C1,C28,0.9504973292350769,0.9504973292350769,0.8257285952568054,1.2350831031799316,0.0,25,1.011309027671814,1.747694730758667,1.5124606811418289,2.2907516003058106,True,2,20,92.0,True,337.4230000000001,3.5236000000000027,0.8713572014948928,True,0.5142857142857142
P5-1v2_base_0164,P5-1v2_base,C=CC(=O)N1CC2=C(C1)N1C=C(N=CC1C(C)c1ccccc1)NC(=O)C(C1CC1)=CN=C2,C36,0.8196333050727844,0.8196333050727844,0.7732785940170288,1.3232728242874146,0.0,33,3.1078948974609375,4.15718412399292,1.9406512449690694,45.04864338567435,True,3,24,81.81818181818181,True,441.5350000000002,3.120800000000001,0.7296499999502698,True,0.25773195876288657
P5-1v2_base_0165,P5-1v2_base,C=CC(=O)N1Cc2cccc(CC(=O)Nc3cn(C(C)C)c4cnc(C(F)F)cc34)c2C1,C32,0.8607442378997803,0.8607442378997803,0.7793259024620056,1.3030524253845215,0.0,32,2.399118661880493,3.413494110107422,1.5061203997356911,48.44842447222561,True,3,22,87.5,True,438.4780000000002,4.764200000000004,0.564305187168695,True,0.41379310344827586
P5-1v2_base_0166,P5-1v2_base,C=CC(=O)N1Cc2ccccc2[C@H]1C(=O)N1CNc2ccccc2C1,C24,0.8009549975395203,0.8009549975395203,0.7746092677116394,1.2758194208145142,0.0,25,3.895090103149414,4.9925856590271,1.951267302191065,44.81603944629222,True,0,19,76.0,True,333.3910000000001,2.667700000000001,0.859876373995063,True,0.28205128205128205
P5-1v2_base_0168,P5-1v2_base,C=CC(=O)N1Cc2c(C)cccc2C(Nc2cn(C(C)C)cn2)C1,C28,0.9717161655426025,0.9717161655426025,0.8405001759529114,1.2273406982421875,0.0,24,0.7897592782974243,1.4510676860809326,1.1731487253115018,30.659592962313894,True,2,19,91.66666666666667,True,324.4280000000001,3.453820000000002,0.8764307420320478,True,0.35802469135802467
P5-1v2_base_0167,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccc(C(C)C(C)C)nc3)c2C1,C31,0.9309179782867432,0.9309179782867432,0.8239969611167908,1.27138090133667,0.0,27,1.5975725650787354,2.2505228519439697,1.550639772545514,29.466967788817527,True,3,22,70.37037037037037,True,363.4610000000001,4.1216000000000035,0.8129288605782764,True,0.5714285714285714
P5-1v2_base_0169,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)CCl)cn3)c2C1,C24,0.9790503978729248,0.9790503978729248,0.8407779932022095,1.1959552764892578,0.0,25,0.6618309617042542,1.3406201601028442,1.7904779810430504,39.28324564412742,True,4,17,92.0,True,358.7850000000001,2.0425999999999997,0.6692545602174375,True,0.5714285714285714
P5-1v2_base_0170,P5-1v2_base,C=CC(=O)N1Cc2cccc(-n3cnc(Nc4ccn(C(C)C)c4)n3)c2C1,C27,0.9558655023574829,0.9558655023574829,0.8336917757987976,1.1165924072265625,0.0,27,0.8824852705001831,1.6083279848098755,1.8755784162225801,46.74063240384763,True,2,20,92.5925925925926,True,362.4370000000001,3.4215000000000018,0.7063474041400754,True,0.41975308641975306
P5-1v2_base_0171,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C4(C)CC(C)(C)C4C(F)(F)F)c(F)cn3)c2C1,C35,0.9554731845855713,0.9554731845855713,0.8199965357780457,1.2366245985031128,0.0,34,0.906874418258667,1.7052671909332275,1.2317973215590288,18.768709223454366,True,4,25,91.17647058823529,True,475.48600000000016,5.367300000000005,0.4780024001304778,True,0.525
P5-1v2_base_0172,P5-1v2_base,C=CC(=O)N1Cc2ccc(C(=O)Nc3cn(C(=O)C(C)C)cn3)cc2C1,C28,0.97047358751297,0.97047358751297,0.8374013304710388,1.232710838317871,0.0,26,0.6901624202728271,1.4417484998703003,1.875992155767182,31.280377457469996,True,2,19,80.76923076923077,True,352.3940000000001,2.4598000000000004,0.8568564292795802,True,0.40789473684210525
P5-1v2_base_0173,P5-1v2_base,C=CC(=O)N1Cc2ccc(C(=O)c3cncn3C(=O)c3cn(C4CCC4)cn3)cc21,C28,0.8793676495552063,0.8793676495552063,0.812853991985321,1.2245314121246338,0.0,30,2.0270886421203613,3.132502794265747,1.953757665141713,57.45035495833349,True,4,21,90.0,True,401.42600000000016,2.7567000000000013,0.48438515601042803,True,0.20618556701030927
P5-1v2_base_0175,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)C=C)cn3)c2C1,C24,0.971284031867981,0.971284031867981,0.8363062143325806,1.2459107637405396,0.0,25,0.7999674081802368,1.5212661027908325,1.9669549087358358,50.10930193592134,True,4,18,92.0,True,336.3510000000001,1.9897999999999998,0.8655267697472355,True,0.6
P5-1v2_base_0174,P5-1v2_base,C=CC(=O)NCc1cccc(C(=O)Nc2cccc(C(=O)Nc3cn(C(C)C)cn3)c2)c1,C33,0.9510036706924438,0.9510036706924438,0.8390366435050964,1.1998775005340576,0.0,32,0.8017858266830444,1.6396727561950684,1.5010110991261851,60.15414690063969,True,3,21,87.5,True,431.49600000000015,3.770800000000002,0.47224379782808656,True,0.3023255813953488
P5-1v2_base_0176,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)ccn3)c2CN(C(=O)C(C)C)C1,C34,0.9592323899269104,0.9592323899269104,0.843795120716095,0.892149806022644,0.0,30,0.7792835831642151,1.503882646560669,1.9573296596639,54.75128385118697,True,4,23,90.0,True,406.4860000000002,3.1126200000000015,0.7912020537459077,True,0.5333333333333333
P5-1v2_base_0177,P5-1v2_base,C=CC(=O)N1Cc2cccc(C)c2C1c1cnccc1CNc1cn(C(C)=O)cn1,C30,0.9301352500915527,0.9301352500915527,0.832536518573761,1.192121148109436,0.0,30,1.382049322128296,2.171377420425415,1.8058878087522467,45.4703457352156,True,2,23,96.66666666666667,True,401.47000000000014,3.476320000000002,0.6623535606038151,True,0.28421052631578947
P5-1v2_base_0178,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C(C)(C)C)n(C)c3)c2C1,C30,0.9678148031234741,0.9678148031234741,0.8252119421958923,1.217203974723816,0.0,26,0.8363404273986816,1.6199815273284912,1.9779298941064638,34.71180746703024,True,2,21,76.92307692307692,True,351.4500000000001,3.603100000000002,0.8591691695422545,True,0.5285714285714286
P5-1v2_base_0179,P5-1v2_base,C=CC(=O)Nc1cn([C@H](C)C(=O)Nc2cccc(C)c2)c2cnc(C)c(C)c12,C30,0.8873098492622375,0.8873098492622375,0.778550386428833,1.298702597618103,0.0,28,1.8415786027908325,2.7990036010742188,1.9193786860856823,12.715946678499577,True,2,21,85.71428571428571,True,376.46000000000015,4.285760000000003,0.652500339419645,True,0.24444444444444444
P5-1v2_base_0180,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(C)CC)nc3C)c2C1,C30,0.8975650072097778,0.8975650072097778,0.8286101222038269,1.1686019897460938,0.0,26,2.129298448562622,2.91469144821167,1.9595981317351794,52.24557498155971,True,2,19,92.3076923076923,True,352.43800000000016,3.4430200000000024,0.8383319010226994,True,0.5694444444444444
P5-1v2_base_0181,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnnc(C(C)C)c3)c2C1,C27,0.9284911751747131,0.9284911751747131,0.8256639838218689,1.1277751922607422,0.0,25,1.4329867362976074,2.227524995803833,1.9442105494518847,26.21688164758342,True,2,19,100.0,True,336.3950000000001,2.8805000000000014,0.8712695299433523,True,0.5714285714285714
P5-1v2_base_0182,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)NC(C)=O)cn3)c2C1,C27,0.9695160388946533,0.9695160388946533,0.8354620337486267,1.2118113040924072,0.0,27,0.779025673866272,1.4855507612228394,1.9554555588660163,52.750895565805536,True,4,18,92.5925925925926,True,367.3650000000001,1.2677999999999998,0.7932957761101703,True,0.5633802816901409
P5-1v2_base_0184,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(C(C)=O)cn3)c2C1,C25,0.941257894039154,0.941257894039154,0.8160483241081238,1.2958518266677856,0.0,25,1.305842638015747,2.0308077335357666,1.968479150969092,55.55052048179445,True,4,18,100.0,True,336.3510000000001,1.9596999999999998,0.6804703483767187,True,0.671875
P5-1v2_base_0183,P5-1v2_base,C=CC(=O)N1CCc2c(cccc2Nc2cncc(NC(=O)c3cn(C(C)C)cn3)n2)C1,C33,0.8633834719657898,0.8633834719657898,0.7973171472549438,1.3126754760742188,0.0,32,2.174957752227783,3.3622422218322754,1.9636440829488424,66.3438740710005,True,1,23,81.25,True,431.5000000000002,3.3206000000000016,0.5803213586408368,True,0.4186046511627907
P5-1v2_base_0185,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(CC4CC4c4ccccc4)cn3)c2C1,C30,0.9584020376205444,0.9584020376205444,0.8214511275291443,1.2138538360595703,0.0,31,0.7838894128799438,1.5852413177490234,1.7226875567264095,45.89479273328348,True,4,25,93.54838709677419,True,412.49300000000017,3.9673000000000025,0.6232521602218056,True,0.5324675324675324
P5-1v2_base_0186,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)CCOC(C)C)cn3)c2C1,C33,0.9775350689888,0.9775350689888,0.8485038876533508,1.1696680784225464,0.0,29,0.621587336063385,1.3132877349853516,1.8489806513049296,49.768570990278704,True,5,21,86.20689655172414,True,396.44700000000023,2.618900000000001,0.72638478908823,True,0.5733333333333334
P5-1v2_base_0187,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)CC(=O)N4Cc5ccccc5CC4N)cn3)c2C1,C36,0.9551386833190918,0.9551386833190918,0.8352584838867188,1.2404131889343262,0.0,37,0.797585666179657,1.5756418704986572,1.465067051776129,39.51693471583076,True,6,26,83.78378378378379,True,498.54300000000035,2.063599999999999,0.40909249246061746,True,0.5
P5-1v2_base_0188,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CC(C)C4)cn3)c2C1,C28,0.9741032123565674,0.9741032123565674,0.8367488980293274,1.234390139579773,0.0,26,0.7343069314956665,1.470720648765564,1.3630845140709364,8.73985328244214,True,3,19,100.0,True,350.42200000000014,3.1346000000000016,0.8616238890988716,True,0.5555555555555556
P5-1v2_base_0191,P5-1v2_base,C=CC(=O)Nc1cccc(C(=O)N2Cc3ccccc3C2=O)c1,C21,0.8655487298965454,0.8655487298965454,0.8019251227378845,1.2672643661499023,0.0,23,2.5820696353912354,3.526914358139038,1.9487485707756167,47.78240814682903,True,2,17,100.0,True,306.321,2.6073000000000004,0.6999424358258803,True,0.23170731707317074
P5-1v2_base_0190,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(C)n(-c4ncn(C)n4)c3)c2C1,C27,0.8776600360870361,0.8776600360870361,0.7966890931129456,1.258538842201233,0.0,28,1.7831687927246094,2.7203943729400635,1.8670337169156839,17.14521836001836,True,3,19,85.71428571428571,True,376.42000000000013,2.1947200000000002,0.7076099226390467,True,0.5466666666666666
P5-1v2_base_0189,P5-1v2_base,C=CC(=O)N(Cc1cccc(C)c1)c1cccc(C(=O)Nc2cnc(C(C)C)cn2)c1,C33,0.9205522537231445,0.9205522537231445,0.8246453404426575,1.2658611536026,0.0,31,1.2086690664291382,2.046877861022949,1.9608057075855325,22.369690770957703,True,3,22,74.19354838709677,True,414.5090000000001,4.879920000000003,0.559260980241265,True,0.3372093023255814
P5-1v2_base_0193,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn4c(n3)C(C)(C)C(=O)N4)c2C1,C27,0.9081846475601196,0.9081846475601196,0.817399799823761,1.0799713134765625,0.0,27,1.70734441280365,2.5345466136932373,1.954371993787261,43.84639445070539,True,3,19,88.88888888888889,True,365.39300000000014,1.5249,0.806363963061109,True,0.5694444444444444
P5-1v2_base_0192,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnn([C@@H]4[C@H](COc5c(C)cc(F)cc5C)CN4C)c3)c2C1,C38,0.8879193663597107,0.8879193663597107,0.771255612373352,1.256211280822754,0.0,37,2.264796495437622,3.150505781173706,1.9570806178080669,60.85498196867846,True,3,28,67.56756756756756,True,503.5780000000004,4.058740000000004,0.49223584408632154,True,0.4772727272727273
P5-1v2_base_0194,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(C)CO)cn3)c2C1,C27,0.9735947251319885,0.9735947251319885,0.8338931202888489,1.179215669631958,0.0,25,0.7773881554603577,1.4257948398590088,1.9632016159834427,58.41196997223136,True,4,18,96.0,True,340.3830000000001,1.7168999999999999,0.8114430626476531,True,0.6323529411764706
P5-1v2_base_0195,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H](C)[C@@H](C)F)cn3)c2C1,C28,0.9740861654281616,0.9740861654281616,0.8399789929389954,1.1756006479263306,0.0,26,0.7474333047866821,1.407936453819275,1.939074255566299,54.00773868759575,True,4,19,96.15384615384616,True,356.40100000000007,3.082600000000001,0.837406079926171,True,0.6231884057971014
P5-1v2_base_0197,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@@H](C)CC)cn3)c2C1,C28,0.9747795462608337,0.9747795462608337,0.8479849100112915,1.0509634017944336,0.0,25,0.7379739284515381,1.4082136154174805,1.6647956937113941,35.19357591908579,True,4,19,96.0,True,338.4110000000001,3.1346000000000016,0.8518112983325309,True,0.6231884057971014
P5-1v2_base_0199,P5-1v2_base,C=CC(=O)N1CC(=O)c2c(cccc2C(=O)Nc2cnccn2)C1,C23,0.9534461498260498,0.9534461498260498,0.8148534893989563,1.1897203922271729,0.0,24,0.9650132060050964,1.6963164806365967,1.9731296670518144,47.76214200325168,True,2,17,91.66666666666667,True,322.32400000000007,1.4397999999999997,0.8633045969440262,True,0.4861111111111111
P5-1v2_base_0196,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cnc(CC(=O)NC(C4CCC4)C(C)(C)C)cn3)c2C1,C42,0.9635602831840515,0.9635602831840515,0.8207966685295105,1.2014386653900146,0.0,35,0.8154574632644653,1.575126051902771,1.9558858228945775,9.163770602225284,True,2,25,88.57142857142857,True,475.5930000000003,3.630600000000002,0.5953262120627411,True,0.5625
P5-1v2_base_0198,P5-1v2_base,C=CC(=O)N1CC2=C[C@H](Nc3cnn(C(C)C)c3)C(=CC=C2)C1,C26,0.8623590469360352,0.8623590469360352,0.8044335246086121,1.031032681465149,0.0,23,2.781984329223633,3.6861865520477295,1.981638319320658,65.39746545437711,True,1,15,78.26086956521739,True,310.40100000000007,2.6953000000000005,0.8700032743036897,True,0.2857142857142857
P5-1v2_base_0200,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)C4CC4)cn3)c2C1,C26,0.975436806678772,0.975436806678772,0.8282482028007507,1.2175450325012207,0.0,26,0.7410193681716919,1.4360674619674683,1.7669288067434963,46.35652034227482,True,4,19,92.3076923076923,True,350.37800000000016,2.2138,0.8570716344024962,True,0.5714285714285714
P5-1v2_base_0201,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H](C)C(=O)Oc4ccccc4)cn3)c2C1,C31,0.9678833484649658,0.9678833484649658,0.8293415307998657,1.2204703092575073,0.0,32,0.7477723360061646,1.501185417175293,1.8577405617308358,51.499977426299495,True,4,24,96.875,True,430.46400000000017,3.3302000000000023,0.3678436913381404,True,0.5526315789473685
P5-1v2_base_0202,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CCCC4)cn3)c2C1,C28,0.9752388000488281,0.9752388000488281,0.8285051584243774,1.2043548822402954,0.0,26,0.7069070339202881,1.434188723564148,1.5165626250504798,46.90050231521823,True,4,20,96.15384615384616,True,350.4220000000002,3.2787000000000015,0.8606797030040113,True,0.5492957746478874
P5-1v2_base_0203,P5-1v2_base,C=CC(=O)N(c1cccc(C)c1C)[C@H](C)c1ccn(C(=O)CCc2ccccc2)n1,C33,0.9561243653297424,0.9561243653297424,0.8358739018440247,1.220149040222168,0.0,30,1.0695242881774902,1.7569119930267334,1.9235678588238052,10.39268073811705,True,1,24,80.0,True,401.51000000000016,5.053140000000004,0.5205033837078693,True,0.20430107526881722
P5-1v2_base_0205,P5-1v2_base,C=CC(=O)N1COCc2c(cccc2C(=O)c2cn(C(C)C)cn2)C1,C28,0.9490593671798706,0.9490593671798706,0.8379867672920227,1.1527653932571411,0.0,25,1.0909907817840576,1.8743242025375366,1.974325335019537,55.135249065431026,True,3,19,92.0,True,339.3950000000001,2.697300000000001,0.634517473062143,True,0.41025641025641024
P5-1v2_base_0204,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C4CCN(C(C)=O)CC4)cn3)c2C1,C33,0.9632968902587891,0.9632968902587891,0.8203338980674744,1.2225123643875122,0.0,30,0.8728158473968506,1.68594491481781,1.963800845910808,4.384646099844701,True,5,22,96.66666666666667,True,407.4740000000003,2.3470000000000004,0.7884187477470718,True,0.5405405405405406
P5-1v2_base_0207,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)NC(C)C(=C)CO)cn3)c2C1,C32,0.967445433139801,0.967445433139801,0.8392543792724609,1.1499989032745361,0.0,30,0.7752009630203247,1.459096908569336,1.9685379748940581,31.337706003395652,True,5,21,90.0,True,409.4460000000002,1.6582999999999999,0.4955885060176006,True,0.5657894736842105
P5-1v2_base_0206,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn([C@H](C)[C@@H](C(=O)[C@H](C)CF)C(F)F)cn3)c2C1,C36,0.9664400219917297,0.9664400219917297,0.835742175579071,1.233933687210083,0.0,33,0.7643362879753113,1.513559103012085,1.6914362100298075,19.206298916828402,True,4,23,87.87878787878788,True,462.47200000000015,3.7806000000000033,0.5751587284028825,True,0.5714285714285714
P5-1v2_base_0208,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)Nc4ccc(C(F)(F)F)cc4)cn3)c2C1,C29,0.951443076133728,0.951443076133728,0.7939807772636414,1.2634871006011963,0.0,34,0.9134209156036377,1.7957422733306885,1.5082142858692174,42.31557875488838,True,4,23,91.17647058823529,True,469.4230000000001,4.262600000000003,0.5583329750376165,True,0.5
P5-1v2_base_0209,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(C)(C)C)nn3)c2C1,C28,0.9468469619750977,0.9468469619750977,0.8305197954177856,1.1737630367279053,0.0,25,1.2337052822113037,1.9374531507492065,1.9652292955530635,57.09041876560593,True,4,18,88.0,True,339.3990000000001,2.3136,0.8703905830574349,True,0.5652173913043478
P5-1v2_base_0210,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)C=CN(C(=O)NC)C(C)C)cc3C)c2C1,C38,0.9244422316551208,0.9244422316551208,0.8218642473220825,1.05843985080719,0.0,34,1.3064310550689697,2.1115546226501465,1.7222034301731017,37.269060257463934,True,3,23,91.17647058823529,True,463.53800000000024,3.2807200000000023,0.6418039415445744,True,0.4634146341463415
P5-1v2_base_0211,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(-c4ccccn4)cn3)c2C1,C24,0.9675792455673218,0.9675792455673218,0.8314013481140137,1.2279075384140015,0.0,27,0.8922442197799683,1.606204867362976,1.8867960895390892,28.4563991291474,True,3,20,96.29629629629629,True,359.38900000000007,2.5478000000000005,0.7261845443765501,True,0.5416666666666666
P5-1v2_base_0212,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)C(C)(C)C)cn3)c2C1,C30,0.9787612557411194,0.9787612557411194,0.8465282320976257,1.1245981454849243,0.0,27,0.6816911697387695,1.3135184049606323,1.3037708943292148,25.402112864647847,True,4,20,96.29629629629629,True,366.42100000000016,2.8499000000000008,0.8467842665243794,True,0.5714285714285714
P5-1v2_base_0213,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)CBr)cn3)c2C1,C24,0.9766659140586853,0.9766659140586853,0.8383521437644958,1.2419543266296387,0.0,25,0.6965654492378235,1.4045822620391846,1.2151063586781197,8.068698060141429,True,4,17,96.0,True,403.2360000000001,2.1986999999999997,0.6268594290772947,True,0.5714285714285714
P5-1v2_base_0215,P5-1v2_base,C=CC(=O)N1Cc2ccc(C(=O)Nc3cnc4[nH]ncc4c3)cc2C1,C22,0.923282265663147,0.923282265663147,0.8178812861442566,1.2437596321105957,0.0,25,1.0519577264785767,1.9023443460464478,1.9536701660976457,55.97452224882926,True,3,18,88.0,True,333.3510000000001,2.2383999999999995,0.7192357193995865,True,0.3291139240506329
P5-1v2_base_0214,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cc(N)cn3C(=O)c3cccn3C(C)C)c2C1,C32,0.9649631977081299,0.9649631977081299,0.8559581637382507,1.0945096015930176,0.0,32,0.9329732060432434,1.5592509508132935,1.4993978313309646,28.722340277033624,True,3,21,90.625,True,431.4960000000002,3.421700000000002,0.6043922190757866,True,0.4691358024691358
P5-1v2_base_0216,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3ccnn3C)c2C1,C22,0.9366605281829834,0.9366605281829834,0.8209188580513,1.2356263399124146,0.0,22,1.3314483165740967,2.1188571453094482,1.8552815455612097,12.340174897713595,True,1,15,95.45454545454545,True,296.3300000000001,1.7006,0.8766533781081279,True,0.5522388059701493
P5-1v2_base_0217,P5-1v2_base,C=CC(=O)N1Cc2cccc(C(=O)Nc3cn(C(=O)NC(C)(C)C)cn3)c2C1,C31,0.9706609845161438,0.9706609845161438,0.8394775390625,1.1822514533996582,0.0,28,0.8063468337059021,1.5005974769592285,1.8140886644814256,39.64113007197065,True,4,20,92.85714285714286,True,381.43600000000015,2.5198,0.7987015425303152,True,0.5555555555555556
P5-1v2_base_0218,P5-1v2_base,C=CC(=O)N1Cc2cccc(CN(Cc3ccccc3)C(=O)Nc3cn(C(C)C)cn3)c2C1,C35,0.9511713981628418,0.9511713981628418,0.8348278403282166,1.1384741067886353,0.0,33,0.8974902629852295,1.716430902481079,1.550615908727885,6.486762733013947,True,2,23,81.81818181818181,True,443.55100000000016,4.726500000000003,0.5370257359077083,True,0.43373493975903615
P5-1v2_base_0220,P5-1v2_base,C=CC(=O)NCc1cccc(C(=O)Nc2cn(C(C)C)cn2)c1,C26,0.9649441242218018,0.9649441242218018,0.8240434527397156,1.1974806785583496,0.0,23,0.8240222930908203,1.4799485206604004,1.9323489831290825,51.46410654233216,True,4,17,100.0,True,312.37300000000005,2.5185000000000004,0.8047572165714513,True,0.32098765432098764
P5-1v2_base_0221,P5-1v2_base,C=CC(=O)N1Cc2ccc(C(=O)Nc3cn(C(=O)C(C)C)cn3)cc21,C26,0.9732961654663086,0.9732961654663086,0.8394843935966492,1.217049241065979,0.0,25,0.7659028768539429,1.4267239570617676,1.8445583773901013,0.4150856469972979,True,2,18,88.0,True,338.3670000000001,2.464200000000001,0.8680556409145258,True,0.345679012345679
